Sample_text,Category,Final Label,Female_biased,Not Female_biased
ভারত যেন বাংলাদেশের কোনো ব্যাপারে নাক না গলা  কেননা ভারত বাংলাদেশকে কখনো ভালো চায় না,Geopolitical,Hateful,Harmful,Harmful
কোটি মুসলিমদের বাস ভারতে আবালরা তারা কি মালাউন,Geopolitical,Hateful,Harmful,Harmful
ভারতকে যারা পছন্দ করেননা ভাল কথা কিন্ত পাকিরাও আমাদের বন্ধু না তারা আরও বড় শত্রু  তারা এর জাল এখনো ভুলেনাই সুযোগ পেলেই তারা বাংলাদেশ কে বাশ দিবে কারন তারা এমন একটা জাতি যাদের কোন বুক পিট নাই,Geopolitical,Hateful,Harmful,Harmful
ভারতীয় নিয়ে এসে অবৈধ আব্বার পশ্চাৎদেশ শিশ্ন পুরীষ মূত্র এবং বীর্য লেহন করে আম্মুর চোদার কৃতজ্ঞতা জানানোই চোদনা ই পাকিস্তান জামাতি কাংলুর প্রধান ধর্ম ওটাই ওদের কোরান এবং হাদিস পাকিস্তানকে দিয়ে আম্মুকে চোদন দেওয়াটা সুন্নত এবং পাকিস্তানী মূত্র ও পুরীষ ভক্ষণ ও সুন্নত,Geopolitical,Hateful,Harmful,Harmful
রেন্ডিয়ার মতো বেস্যা কান্ট্রি  বাশ্বের আর কোথাও নাই  সারা দেশেই মাগীপাড়া  কুম্বমেলায় মেয়ে উরঙ্গ হয়ে গোসল করে,Geopolitical,Hateful,Harmful,Harmful
ভারতে ফাকাফাকি তাদর সিনামার মত ভূয়া,Geopolitical,Hateful,Offensive,Offensive
প্রতিবারই সব ঝড় ভারতের উপর দিয়ে গিয়ে বাংলাদেশে আছড়ে পড়ে যা ক্ষতি হবার যা মরার বাংলাদেশিদেরঈ হয় আল্লার গাজব,Geopolitical,Hateful,Harmful,Harmful
ভারতের ট্রেন দুরঘটনায় সমবেদনা আর বারমার হাজার হাজার মুসলমানদের হত্যা আর অত্যাচার করা হচ্ছে তাদের জন্য কোন সমবেদনা নেই কি মুসলমান হিসেবে,Geopolitical,Hateful,Violence,Harmful
আমরা চাইনা ভারত আমাদের কিচুনিয়ে নাকগলাক,Geopolitical,Hateful,Harmful,Harmful
ভারত সরকার হিন্দু হলেও মুসলিমদের জন্য একটা ভালো কাজ করেছে গুড বেরি গুড,Geopolitical,Hateful,Harmful,Harmful
ভারত ভাগ না হওয়া ব্যতীত সুখ,Geopolitical,Hateful,Not Hateful,Not Hateful
দেশে তোলাবাজী অবৈধ জায়গা দখল যারা করে হাজার হাজার কোটি টাকা বানিয়েছে তাদের মাথা খারাপ হচ্ছে সাধারন মানুষের এতে কোন সমস্যা হচ্ছে না ভারতের অনেক ত্যাগী নেতারা দেশের জন্য দেশের কল্যানের জন্য দীর্ঘদিন অনশন করতে পারে তাহলে কেন সাধারন মানুষ সাময়িক দুর্ভোগ সামাল দিতে পারবে না মোদীজির সিদ্ধান্তে ভারতের মানুষের সমর্থন আছে বলে আমার বিশ্বাস,Geopolitical,Hateful,Not Hateful,Not Hateful
ভারত হল বাংলাদেশের শোষক ও এক নম্বর শত্রু,Geopolitical,Hateful,Harmful,Harmful
জাকের নায়েকর কাচে কি কন মরন অস্ত্র আচেনাকি ওনাকে ভারত এত ভয় পাই কেন,Geopolitical,Hateful,Harmful,Harmful
ভারত খেলতে পারে না দালালি করে খেলে  সেটা কি ভুলে গেছে বাংলাদেশ,Geopolitical,Hateful,Offensive,Offensive
দ্বিতীয় ইনিংসে আর মাত্র রান করলেই ভারতের বিরুদ্ধে জিতে যাবে ইংল্যান্ড হাতে আছে চার চারটি উইকেট,Geopolitical,Hateful,Not Hateful,Not Hateful
হিন্দুগুলার এতো জলে কেন      যখন রেন্ডিয়াতে মুসলিমদের বিনা অপরাধে মারা হয় তখন কোথায় থাকিস তোরা,Geopolitical,Hateful,Violence,Violence
বর্তমান রহিঙ্গাদের যে হাল  যদি পাকিস্থানের সাথে বাংলাদেশ থাকতো তাহলে একই হাল বাঙ্গালীদের হতো,Geopolitical,Hateful,Harmful,Harmful
তার লাহোর প্রস্তাবেই ছিল স্বাধীন বাংলাদেশের বীজ  তিনি ছিলেন অবিভক্ত ভারতের মুসলমানদের মুক্তির নেতা তিনি হচ্ছেন বাঙগালি মুসলমানদের জাতির পিতা,Geopolitical,Hateful,Not Hateful,Propaganda
ভারত গরুর মুত্র পানকারী একটি সন্ত্রাসী রাষ্ট্র যেটা প্রতিবেশী সব দেশে অশান্তি সৃষ্টি করে যাচ্ছে লাখ লাখ স্বাধিনতাকামী কাশ্মিরী হত্যা করিতেছে,Geopolitical,Hateful,Violence,Violence
ভারত যদি ভুটানের সাথে খেলে তারপরও আমি ভুটানের সাপোটার কার ভারত জিতলে একটি দেশ জিতে যায় আর ভারত হারলে ত্রিকেটের জয় হয়,Geopolitical,Hateful,Not Hateful,Not Hateful
ভারতের প্রধান মন্ত্রিনি মোদি অনেক শক্তিমান  কিন্তু সেই ভারতেই একটা বেয়াদব মূখমন্ত্রিনি আছে  যা ভারতকে ধ্বংস করে দিতে চায়  তার নাম মমতা ব্যানাজি  যখন দেশের সৈনিক যুদ্ধে মরে তখন হাসে  আর নিজের দেশের বিরোধীতা করে  সেই জন্যই ভারতের আজ এই অবস্থা  যা পাকিস্থা সুযোগ নিচ্ছে,Geopolitical,Hateful,Harmful,Harmful
কত গুলো ছাগল আছে সব সময় বলে ভারত পাকিস্তান লাগে না কেনো আরে ছাগল যুদ্ধ লাগে তাহলে কি তুই নিরাপদে থাকবি  আমার মনে হয় ভাই ব্রাদার বিদেশে থাকে বাড়ীতে কোন কাজ করে না বিদেশি ভাইয়ের কষ্ট উপাজ্জন করা টাকা দু মুঠে ব্যায় করছে,Geopolitical,Hateful,Offensive,Offensive
ভারতের দালাল তরা কিছু নাবুজে গালাগাল করছ,Geopolitical,Hateful,Offensive,Offensive
ভারতের উপর হামলা করলে উগ্রবাদী জঙ্গি ইত্যাদি বলা হয়,Geopolitical,Hateful,Violence,Violence
ভারতে ট্রেন দূর্ঘটনায় সবাই শোক প্রকাশ করতে পারেন  কিন্তুু বার্মায় যে নির্মমভাবে কুত্তার বাচ্ছারা মুসলিম হত্যা করছে তখন তো কেউ নিন্দা ও প্রতিবাদ জানাননি  তাই বলছি,Geopolitical,Hateful,Violence,Violence
তরা সারা জীবন ভারতবর্ষের যিনিস খাইতেছস এমনকি গরু গুলো চুরি করে খাইতেছস এই রিন কবে শেষ করবি ভারতবর্ষের টা খেয়ে বেঁচে আসছ একটু লজ্জা কর,Geopolitical,Hateful,Harmful,Harmful
ইংল্যানড ভারতকে তুলোধুনো করছে  শুনতে ভালোই লাগল,Geopolitical,Hateful,Offensive,Offensive
ভারতে একটি মুসলমানকে থাকতে দেওয়া হবে না,Geopolitical,Hateful,Harmful,Harmful
একটা কথাই বলোনা পাকিস্তান হল একটা জঙ্গি বাদি দেশ,Geopolitical,Hateful,Harmful,Harmful
ওই শালা মনে হয় সূচি কে বিয়ে করবে তাই কিছু বলছে না হবু বউরে,Geopolitical,Hateful,Offensive,Offensive
খব ভাল ভারত ও ধ্বংশ হয়ে যাক এর সাথে,Geopolitical,Hateful,Violence,Violence
মুতখোর দেখ এগুলো অবশ্যই আমি চুপ থাকতে চাই কেউকি আমাকে ভারতের একটি বন্ধুত্বসূলভ আচরণ দেখাতে পারবেন  আমি তো দেখি এ ওরা বংঙ্গভঙ্গ মেনে নেয়নি ওদের সেবাদাস বানিয়ে রাখাই ছিলো খায়েশ  ঢাকা বিশ্ববিদ্যালয় আদায় করে নিতে গিয়ে গালি খেতে হয়েছে ওদের এ মুসলমানদের জন্য স্বাধীন রাষ্ট্র চাইতে গিয়ে হাজার হাজার মুসলিমদের জীবন দিতে হয়েছে  অনেকে বলেন এ ভারত আমাদের সাথে বন্ধুসুলভ আচরণ করেছে কিন্তু প্রকৃতপক্ষে ভারত উপমহাদেশের মুসলিমদের মধ্যে শত্রুতা সৃষ্টিই ছিলো তাদের প্রধান ল,Geopolitical,Hateful,Harmful,Harmful
আমি মনে করি তাদেরকে আশ্রয় দেওয়া উচিৎ  কেননা মুক্তিযুদ্ধের সময় প্রতিবেশী হিসাবে ভারত যেমন আশ্রয় দিয়েছিল তেমনি এখন আমাদের দায়িত্ব তাদের আশ্রয় দেওয়া  জানি তাদের আশ্রয় দেওয়া আমাদের মত ঘনবসতি দেশের জন্য কষ্টকর তারপরেও তাদেরকে আশ্রয় দেওয়া উচিৎ  মুসলিম হিসাবে না একটা মানুষ হিসাবে দেখলেও তাদের আশ্রয় দেওয়া উচিৎ  আর একটি কথা আমরাও কিন্তু সাম্প্রদায়িক হামলাতে পিছিয়ে নেই সুতরাং রোহিঙ্গাদের জন্য আমাদের যে ভালবাসা দেখা যাচ্ছে সেইটা নিজ দেশের সংখ্যালঘু দের জন্যও দেখানো উচিৎ  নাহলে আমরা অন্যদেশের সংখ্যালঘু হা,Geopolitical,Hateful,Not Hateful,Not Hateful
বড় বেয়াদব বেহায়া নিলজ্জ নিমকহারাম ভারতীয়রা এদের কারণে বিশ্বে এতো হানাহানি মারামারি সালে যুদ্ধের সময় পাকিস্তানী বাহিনীর একটাই উদ্দেশ্য ছিল হিন্দু ধরে ধরে হত্যা ও ধর্ষণ করার এজন্য তো অনেক হিন্দু ভারতে পালিয়ে গিয়েছিল পাকিস্তানী বাহিনী হিন্দু মুসলিম সনাক্ত করার জন্য প্রথমেই বলত কালিমা বলার জন্য,Geopolitical,Hateful,Harmful,Harmful
সেই সাথে ভারতকে গরু রাষ্ট ঘোষনা করুন,Geopolitical,Hateful,Offensive,Offensive
সব জাইগা রেন্ডিয়া যারজ দের উতপাত  লাথথি মার সবাই  বের করে দে ফেসবুক থেকে,Geopolitical,Hateful,Violence,Violence
নতুন করে বাল জন্মাতে হবে ভারতের,Geopolitical,Hateful,Harmful,Harmful
ভারতের একবার শিক্ষা দেওয়ার দরকার শালারা সব দেশের সিমান্তে গুলি করে মানুষ মারে,Geopolitical,Hateful,Violence,Violence
ভারতের পানি থাকবে যখন ঠেকাতে পারবে না তখন বাংলাদেশে ছেড়ে দেবে এটাই তো তবুও পাকিস্তানে এক ফোটা জলও যাবে না মরলে বাংলাদেশ মরউক,Geopolitical,Hateful,Violence,Harmful
ভারতে চাপ পড়েনা তাতে কি হয়েছে বাংলাদেশেতো পড়েছে  তাছাড়া ভারতীয়র,Geopolitical,Hateful,Offensive,Offensive
ঢেলার নাম বাবাজী ভারতের ঘূম হারাম,Geopolitical,Hateful,Offensive,Offensive
আল্লাহুআকবার আল্লাহ এবার মুসলিমরা নির্যাতিতো মানুষের জন্য যুদ্ধে নামছে আল্লাহ আপনি কাশ্মির কে হিংস্র ভারতীয়দের থেকে স্বাধীন করে দিন,Geopolitical,Hateful,Violence,Violence
যে সব বিপ্লবি দের কথা বলছ তারা সব হিন্দু  যাদের কে তোমরা ভূলে গেছ আমরা উনাদের ভগবান হিসাবে পূজা করি এইসব হিন্দু দের নিয়ে গর্ব কর আর এদের কেই এখন তাড়া ও তাছাড়া তারা ভারত মাতার জন্য লড়াই করেছিল তাই দেশ ভাগ হলে পাক বাধ দিয়ে ভারতে চলে এসেছিল  তীতুমীর সহ যে জনের কথা বলো তারা দেশ স্বাধীনের জন্য লড়াই করে নি করেছে নিজের ধর্মের জন্য  লক্ষ্য ছিল ইসলামিক শাসন প্রতিষ্ঠার  আর রাশিয়ার সাবমেরিন এসেছিল তখন পাকিস্তানের সমথন করতে আসা আমেরিকা ও ব্রিটিশ যুদ্ধ জাহাজ তাড়া তে ভারত কে সাহায্য করতে কারণ রাশিয়া,Geopolitical,Hateful,Propaganda,Propaganda
সৌদি মাদার চোদ,Geopolitical,Hateful,Offensive,Offensive
গোতম মাদারচুদ বলেকি  সালে বাল ফালাতে এসেছিল রেন্ডিয়া  খানকির পোলারা আমগো সব চুরিকরে ভারত নিয়ে গেছে,Geopolitical,Hateful,Harmful,Harmful
যে দোষ করেছে তার বিচার হওয়া উচিত  এরজন্য যেন সম্প্রদায় উপর দোষ দিয়া উচিত না তাহলে ভারত আর আমার মধ্যে পার্থক্য থাকবে না,Geopolitical,Hateful,Harmful,Harmful
দুঃখের বিষয় নাসিরনগর হিন্দু সম্প্রদায়ের উপর ভারতের পররাষ্ট্রমন্ত্রি বিবৃত প্রদান করলেও রোহিঙ্গা গণহত্যা নিয়ে কিছুই বলেন নি,Geopolitical,Hateful,Harmful,Harmful
দেখ দাদারা তোমরা ভারতে থাকৌ আর যেখানেই থাকৌ না কেন তাতে কুনো অশোভিদা নেই তবে বাংঙ্গালি তৌ বটে তোমরা কলকাতার বাংঙ্গালি আর আমরা বাংলাদেশি বাংঙ্গালি শোধু শোধু বিনা তরকে না জেয়ে আমাদের ভাষা কে সঠিক ভাবে ব্যাবহার করি আমরা,Geopolitical,Hateful,Offensive,Offensive
ভারতীয়রা তে এসে কাজের সন্ধানে হাতে নিয়ে বিভিন্ন প্রতিষ্টানে ধরনা দিচ্ছে আর আমাদের দেশের লোকেরা যাবে ভারতে কাজ করতে কি করবে আর অনেক দেশেতো ভিসা বন্ধ বাংগালির জন্য ভারতে গিয়ে কিছু ইজ্জত হারিয়ে আসুক তারপর বুঝবে ভাল আর মন্ধ কি  মনে হচ্ছে আর কিছুদিন পর এই দেশ দেউলিয়া হয়ে যাবে,Geopolitical,Hateful,Harmful,Harmful
গর্ব কীসের  যেই দেশ ভারত তথা বিশ্ব জুরে ভিক্ষাবৃত্তি করে তাঁদের এত ফুটানি কীসের  যেই দেশের লোকেরা চোরের মত রাতের অন্ধকারে অন্য দেশের গোয়াল ঘর থেকে গরু চুরি করে জমি থেকে ধান কেটে নিয়ে যায় বেআইনী অনুপ্রবেশ করে তাঁদের এত অহংকার কীসের  যেই দেশ বিদ্যুত থেকে জ্বালানি শিল্পের কাঁচামাল পন্য স্যাটেলাইট সব কিছু ভোগ করে তাঁদের মুখে এত বড় বড় কথা আসে কোথা থেকে  যাদের নিজস্ব পত্রিকা নেই সারাদিন অন্য দেশের পত্রিকাতে পড়ে থাকে তাঁদের এত কথা আসে কোথা থেকে,Geopolitical,Hateful,Harmful,Harmful
কোটি টাকার অস্র ও সরঞ্জাম লুট করে নিয়ে যায় ভারতীয় সেনাবহিনী,Geopolitical,Hateful,Propaganda,Propaganda
আগে ভারতের বাংলা চ্যানেল গুলো অফ করতে হবে,Geopolitical,Hateful,Offensive,Not Hateful
রোহিঙ্গাদের জায়গায় যদি ভারত হত মনে হয় বাংলাদেশ সরকার বর্ডার নয় বরং শাড়ী সহ খুলে দিত,Geopolitical,Hateful,Harmful,Harmful
ভারতের জন্যই যত বেদনা এদিকে লাখ লাখ মুসলমান মারা জাচ্ছে তাতে তার কোন কস্ট হয়না,Geopolitical,Hateful,Violence,Violence
শেখ হাসিনাও কুত্তালীগ কেউনা উনি ভারতীয় প্রবাসী,Geopolitical,Hateful,Offensive,Offensive
ভারত যে ভয় পেয়েছে এটা ঢাকা টাইমস জানলো কেমনে,Geopolitical,Hateful,Propaganda,Propaganda
ভারতের ট্রেন দুরঘটনা দুখো করেন বারমা মুসলমানের ওপর নিরজাতন চুপচাপ,Geopolitical,Hateful,Harmful,Harmful
আমরা উন্নতির দিকে এগিয়ে যাচ্ছে তাই ভারত আমাদের ভালো চায় না ভবিষ্যতে ভালো চাইবো না,Geopolitical,Hateful,Propaganda,Propaganda
হে মানব প্রেমী শ্রদ্ধীয় প্রধান মন্ত্রী ভারতে ট্রেন দূর্ঘটনায় মানুষ মারা গেলে আপনার মন কাদে শোক প্রকাশ করেন আর মায়ানমারে আমার ধর্মীওদের যখন পশুর মত হত্যা করা হচ্ছে সেখানে আপনার মানবতা ঘুমিয়ে থাকে না  মনকে সান্তনা দিতে পারতাম যদি এক দিন রোহিঙ্গাদের কথা মুখে আনতেন  ধিক্কার জানাই আপনার মানবতার,Geopolitical,Hateful,Harmful,Harmful
এক বার সামনে থেকে লড়াই শুরু করে দেখ  মীর জাফর মতো খালি পেছনে থেকে ছুরি মারার চেষ্টা করিস,Geopolitical,Hateful,Violence,Violence
যারা বলে ভারত বাংলাদেশর বন্ধু তারাই বাংলাদেশের শত্রু,Geopolitical,Hateful,Harmful,Harmful
অনেক সময় খবরের কাগজে দেখি ভারতে চোরাই তেল পাচার হয় আর এখন দেখি ভারত থেকে তেল আমদানি করা হবে এখন কার বিশ্বাস করব,Geopolitical,Hateful,Not Hateful,Not Hateful
বাংলাদেশী হিন্দুরা ভারতে এসে একথা বলে  কই এইসব খবর কোনদিনই ছাপেন না তো  অন্য দেশের মিথ্যা কথা ছেপে নিজের দেশের দোষ ঢাকেন  কি চমৎকার নিজের মুখে চুন কালি রেখে অন্যের মুখে চুন কালি মাখছেন,Geopolitical,Hateful,Harmful,Harmful
ভারতের মুসলমানদের নিয়ে আমরা এতো চিন্তা ও চেঁচামেচি করি কিন্তু মিয়ানমারের মুসলমানদের নিয়ে আমরা নিরব কেন,Geopolitical,Hateful,Harmful,Harmful
ভারতে রেল দূরঘটনায় শেখ হাসিনার শোক আর মায়নমারের হাজার মারছে তার কোন পতিবাদ নাই  আসলে বাবার দেশের কুততাও য়দি মরে তা হলে সংসদে শোক পসতাব হবে এটাই সাবাবিক,Geopolitical,Hateful,Offensive,Offensive
এখন দেখবেন বাংলাদেশের চেয়ে বেশি মুক্তি যোদ্দা ভারতে অাছে  বাংলাদেশের মুক্তি যোদ্দা ভিকা করে জিবিকা চালায় তাদের খোজ নেয়া না সরকার সার্থ বাজ ভারতের মানুষকে সম্মামনা দিতে অাপনাদের মোন উতলিয়ে উঠছে  ছি ভারের দালালরা ছি ভারত যোদ্দো করেছে সার্থের জন্ন এটা অাজ পরিসকার এবং অনেক কিছু নিয়ে গেছে  তা দিয়েই রিন সোদ হয়ে গেছে,Geopolitical,Hateful,Propaganda,Propaganda
ওরে হালার পুত  যে ইংল্যান্ড রানে বাংলাদেশে অলআউট হয়ে যায় সেই ইংল্যান্ড ভারতে গিয়ে রান করে  বোঝ এবার বাংলাদেশের সাথে খেলার দাওয়াত রইল দেখি কেমন একশত রানের মধ্যে অলআউট করতে পারেন আপনারাতো চুরি করে ছাড়া জিততে পারেন না,Geopolitical,Hateful,Offensive,Offensive
নাগাল্যান্ড দখল করলো কে  ভারত,Geopolitical,Hateful,Propaganda,Propaganda
পাকিস্তান আগে ভাবুক যে ভারতে কোটি জনগন আর পাকিস্তানের কোটি জনগন আমরা চআই না কোনো সংঘাত হোক,Geopolitical,Hateful,Not Hateful,Not Hateful
বাংলাদেশ কে ও বন্ধ করতে হবে এই সব ভারতীয়,Geopolitical,Hateful,Harmful,Harmful
সালা ভিকরারি তোর বাবা ভারতের দিয়ে চালাচ্ছিস তোরা রে কাংলারা,Geopolitical,Hateful,Offensive,Harmful
বাংলাদেশি মিরাজ সাকিব তাইজুলরা নাকি ভারতীয় বোলারদের উৎসাহ যুগিয়েছে এখন বাস্তবে দেখছি মঈন আলী জো রুট স্টোকসরা বেশি লাভবান হয়ে ভারতে গেছে তার প্রমান তারা ব্যাটে ভালই দিচ্ছে  আবারও প্রমান হয়ে গেল ভারতীয় বোলারদের চেয়ে বাংলাদেশি বোলাররা অনেক অনেক উন্নতমান সম্পন্ন ও কার্যকরি,Geopolitical,Hateful,Not Hateful,Not Hateful
আসলে মুস্তাফিজ ছিল বলে পাকিস্তান আফ্রিকা ও ভারত কে সাইজ করতে পারছে  মুস্তাফিজ নাই তাই আগের মত বাল ফেলাচ্ছেন সবাই  আলামিন কার মাকে চুদছে যে আলামিন কে টিমে নেয়া হয়না  গত বছরের বেস্ট বলার ছিল সে  প্রত্যেক সিরিজে নতুন নতুন সোনা টিমে আনবে যেন প্রতিপক্ষ সোনা ভাল করে লুজ করে দিতে পারে,Geopolitical,Hateful,Sexual Harassments,Offensive
যতোদিন ভারতের চরিত্র না বদলাবে ততোদিন এদেশের মানুষ তাদের ঘৃনা করে যাবে মালাউনরা উপরে বন্ধুত্বের কথা বলে অথচ সুযোগ পেলেই বাংলাদেশর ক্ষতি করে পাকিস্তান আমাদের ক্ষতি করেছিল তারা আমাদের দেশের সম্পদ পশ্চিম পাকিস্তানে নিয়ে গেছিল আর ভারত আমাদের একটার পর একটা ক্ষতি করেই চলছে ওরা মুক্তি যুদ্ধের পর পাকিস্তানের ফেলে যাওয়া সকল সমরাস্ত্র নিয়ে গেছিল তিন বিঘা করিডোরে তারা অমানবিক ভাবে রাতে বন্ধ রাখার জন্য চিকিৎসার অভাবে আমার দেশের অসংখ নাগরিক প্রান হারিয়েছে ফারাক্কা দিয়ে আামার পদ্মা মরুভুমি বানিয়েছে ওরা তিস্,Geopolitical,Hateful,Propaganda,Harmful
আমি ভারত পাকিস্তান কাশ্মীর ভর্ডার থেকে,Geopolitical,Hateful,Not Hateful,Not Hateful
ভারতে গরু চুরি না করলে হালাগো প্যাটের ভাত হজম হয় না,Geopolitical,Hateful,Offensive,Offensive
ভারতের শালারারে কুকুরে মতন মার,Geopolitical,Hateful,Violence,Violence
সালে ভারত যেভাবে বাংঙ্গালীদের আশ্রয় দিয়ে পরবর্তিতে তাদের ন্যায্য অধিকার ফেরত পেতে পদক্ষেপ নিয়েছিল রোহিঙ্গাদের ক্ষেত্রে ও মানবতার খাতিরে এই সমাস্যার স্হায়ী সমাধানে একই প্রক্রিয়ায় ব্যবস্হা নেওয়া হোক,Geopolitical,Hateful,Not Hateful,Not Hateful
আর ভারতের বেলায় বর্ডার এলাকার মানুষ দেরকে নিরাপত্তা জায়গা সরিয়ে নিচ্ছে,Geopolitical,Hateful,Not Hateful,Not Hateful
দর্শকপ্রিয় সিরিয়াল তোমাদের দ্বারা হবে না হাউ মাউ কর কেন  অথচ যখন একের পর এক ভারতীয় সিরিয়াল ডুবে যাচ্ছিল তখন কম্বল গায়ে ছিল ভারতীয় সিরিয়াল থেকে বিমুখী করেছে সুলতান সুলেমান সিরিয়াল দীপ্তি টিভি চালিয়ে যাও চ্যানালের সামনে দাঁড়াতে আসলে পিঠুনি দিবা হেতে গো চেতনা কেন এত বেশী,Geopolitical,Hateful,Offensive,Offensive
মাদারচুদরা ভারতের দালাল রেন্ডিয়া আমাদের বন্ধু হতে পারেনা,Geopolitical,Hateful,Harmful,Harmful
ভারতের টিভি সিরিয়াল বন্ধ নিয়ে রিপোর্ট করলে আরও ভালো হতো,Geopolitical,Hateful,Not Hateful,Not Hateful
এমন কোন অকাজ কুকাজ নাই যা ভারতে হয় না  যেটা ওদের টিভি সিরিয়াল গুলোর কাহীনি দেখলে কিছু অনুমান হয়,Geopolitical,Hateful,Offensive,Offensive
ভারতীয়রা পাকিস্তান সেনাদের বুঝি আদর করে হত্যা করে,Geopolitical,Hateful,Violence,Violence
সালে স্বাধীনতা সংগ্রামে বাংলাদেশের শরনার্থীদের ভারত আশ্রয় দিয়েছিল  তাদের মাটিতে আশ্রয় দিয়ে সামরিক প্রশিক্ষণ দিয়ে আমাদের মুক্তিযুদ্ধে উৎসাহ দিয়ে দেশ স্বাধীনে সাহায্য করেছিল  ভারতের স্বার্থে বা মানবতার খাতিরে যে কারণেই হোক ভারত আমাদের সাহায্য করায় বিশেষত নিরাপত্তাজানিত সুফল ভারত ও বাংলাদেশ উভয়েই পাচ্ছে  বাংলাদেশ ও ভারত আজ ঘনিষ্ট মিত্র  তাই আমাদেরও সুযোগ এসেছে রোহিঙ্গাদের আশ্রয় প্রশিক্ষণ দিয়ে আরাকান রাজ্যকে একটি স্বাধীন রাষ্ট্র হিসাবে গড়ে তোলার  যার সুফল একদিন আমরাও ভোগ করতে পারব  যেহেতু সামর,Geopolitical,Hateful,Not Hateful,Not Hateful
ভারত খুড়িয়ে খুড়িয়ে ড্র করল  আর বাংলদেশ জিতে যেত অনায়েশে  শালার,Geopolitical,Hateful,Offensive,Offensive
চীনাদের কাছ থেকে আমাদের শিক্ষা নেওয়া উচিৎ কারন উনারা তাদের সীমান্তের একাংশ খুলে দিয়েছে কিন্তু আমরা তা পারিনি তাছাড়া বড় উদাহরন হচ্ছে সালে আমরাও পালিয়ে গেছিলাম ভারতে  আর ভারত আমাদের আশ্রয় দিয়েছিল  সংকোট কেটে যাবার পর আমরা যেমন মাতৃভূমিতে ব্যাক করছিলাম তেমনি ওরাও চলে যাবে  সুতরাং আমাদের সীমান্ত খুলে দেওয়া উচিৎ,Geopolitical,Hateful,Not Hateful,Not Hateful
শালারা গাজা মনে হয় একটু বেশি খাইছে আগে ভারতী অশ্লীল সিরিয়াল বন্ধ কর তারপর না হয় বিদেশি সুলতান সুলেমান,Geopolitical,Hateful,Offensive,Offensive
পৃথিবীর সব চাইতে বড় বেঈমান নিমকহারামের জাত হলো পশ্চিমবঙ্গের ভারতীয় বাঙালীরা পূর্বপুরুষানুক্রমে এদের জন্মটাই হয়েছে বাংলাদেশী বীর্যধারায় কিন্তু পা চাটে সব সময় দিল্লির  পশ্চিমবঙ্গের রাজ্য সরকার মমতা দিদির পার্টি সারাক্ষণ বাংলাদেশের কথা মতো উঠবস করে আর পশ্চিমবঙ্গীয়রা উঠবস করে ওদের সৎবাপ দিল্লির কথামতো,Geopolitical,Hateful,Harmful,Harmful
ভারতের পরাধীন করদরাজ্য পশ্চিমবঙ্গের বাসিন্দা রেফিউজিরা পূর্বপুরুষানুক্রমে ওদের ঔরসদাতা জেনেটিক্যাল বাপ বাংলাদেশের পিতৃত্ব স্বীকার না করে মারাঠী মারোয়ারী পাঞ্জাবী দ্রাবিড়দেরকে নিজেদের বাপ বলে ডাকে কিন্তু পশ্চিমবঙ্গীয়রা যে জন্মপরিচয়বিহীন একটা অবৈধ বেজন্মা জাতিগোষ্ঠী তা অবাঙালী ভারতীয়রা জানে বলেই পশ্চিমবঙ্গীয়দেরকে নিজেদের আজ্ঞাবহ ক্রীতদাস হিসেবে কাজে খাটায় ওসব পশ্চিমকাঙ্গালীদেরকে,Geopolitical,Hateful,Harmful,Harmful
তার মানে দাদারা কোটি ভারতীয় নাগরিক আমাদের ঘারে চাপানোর চেষ্টা,Geopolitical,Hateful,Harmful,Harmful
লক্ষ করুন সাম্পদায়িক সমস্যা আমাদের দেশেও হয়  কিন্তু আমরা সেটার সমাধান করতে জানি আর ভারতের বেলায় ভিন্নতা প্রকাশ পায় ভারতীয়রা উসকানি দিতে জানে সমাধান নয়,Geopolitical,Hateful,Harmful,Harmful
রেন্ডিয়ার দল এইবার পারলে দুই নাম্বারী কর মোগ সাথে পারলেও ঐ মামাগ লগে পারবানা দুই  নাম্বারী করতে,Geopolitical,Hateful,Offensive,Offensive
পাঃ একটা পশমও ছিড়তে পারবে না ভারত,Geopolitical,Hateful,Offensive,Offensive
ভারত শয়তানেরা সব খারাপ কাজ পারে,Geopolitical,Hateful,Harmful,Harmful
ভারতের জন্য শোক আরেক পাশে দেশে মুসলমাদের মারছে তাতে কোন মাতা বেথা হয় না এ কেমন কথা,Geopolitical,Hateful,Violence,Violence
সালে মহান মুক্তিযুদ্ধের সময় বাংলাদেশে থেকে প্রায় কোটি শরণার্থী ভারতে প্রবেশ করেছিলো এবং অধিকাংশ লোক মুসলমান তখন তাদেরকে ফেরত না পাঠিয়ে ভারত সরকার তাদের সাধ্যমত দেখাশোনা করেছিল  তখন তাদের দেশের নিরাপত্তা বিঘ্নত হয় নি,Geopolitical,Hateful,Not Hateful,Not Hateful
হিন্দু নির্যাতিত হলে ভারত কাঁদে খৃষ্টান হলে আমেরিকা কাঁদে ইহুদি হলে ইজরাইল কাঁদে বোদ্ধৌ হলে চীন কাঁদে আর মুসলমান নির্যাতিত হলে কোন দেশ কাঁদে না কোথায় মুসলিম বিশ্ব   কোথায় মানবতা,Geopolitical,Hateful,Propaganda,Propaganda
