Sample_text,Category,Final Label,Female_biased,Not Female_biased
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
,,, 'Offensive', 'Offensive'
